 DIVIPOLA,"COMPORTAMIENTO DE LAS LESIONES NO FATALES POR VIOLENCIA INTRAFAMILIAR (VIF) EN COLOMBIA AÑO 2021

TASAS X 100.00 HABITANTES","VIOLENCIA CONTRA NIÑOS, NIÑAS Y ADOLESCENTES (VIF)","VIOLENCIA CONTRA NIÑOS, NIÑAS Y ADOLESCENTES (VIF).1","VIOLENCIA CONTRA NIÑOS, NIÑAS Y ADOLESCENTES (VIF).2","VIOLENCIA CONTRA NIÑOS, NIÑAS Y ADOLESCENTES (VIF).3","VIOLENCIA CONTRA NIÑOS, NIÑAS Y ADOLESCENTES (VIF).4","VIOLENCIA CONTRA NIÑOS, NIÑAS Y ADOLESCENTES (VIF).5","VIOLENCIA CONTRA NIÑOS, NIÑAS Y ADOLESCENTES (VIF).6",VIOLENCIA ENTRE OTROS FAMILIARES (VIF),VIOLENCIA ENTRE OTROS FAMILIARES (VIF).1,VIOLENCIA ENTRE OTROS FAMILIARES (VIF).2,VIOLENCIA ENTRE OTROS FAMILIARES (VIF).3,VIOLENCIA ENTRE OTROS FAMILIARES (VIF).4,VIOLENCIA ENTRE OTROS FAMILIARES (VIF).5,VIOLENCIA ENTRE OTROS FAMILIARES (VIF).6,VIOLENCIA CONTRA EL ADULTO MAYOR (VIF),VIOLENCIA CONTRA EL ADULTO MAYOR (VIF).1,VIOLENCIA CONTRA EL ADULTO MAYOR (VIF).2,VIOLENCIA CONTRA EL ADULTO MAYOR (VIF).3,VIOLENCIA CONTRA EL ADULTO MAYOR (VIF).4,VIOLENCIA CONTRA EL ADULTO MAYOR (VIF).5,VIOLENCIA CONTRA EL ADULTO MAYOR (VIF).6,TOTAL,TOTAL.1,TOTAL.2,TOTAL.3,TOTAL.4,TOTAL.5,TOTAL.6
CÓDIGOS,SEXO,Hombre (Tasa x 100.000 Hab.),Hombre (Tasa x 100.000 Hab.),HOMBRE (TASA X 100.000 HAB.),Mujer (Tasa x 100.000 Hab.),Mujer (Tasa x 100.000 Hab.),MUJER (TASA X 100.000 HAB.),TOTAL,Hombre (Tasa x 100.000 Hab.),Hombre (Tasa x 100.000 Hab.),HOMBRE (TASA X 100.000 HAB.),Mujer (Tasa x 100.000 Hab.),Mujer (Tasa x 100.000 Hab.),MUJER (TASA X 100.000 HAB.),TOTAL,Hombre (Tasa x 100.000 Hab.),Hombre (Tasa x 100.000 Hab.),HOMBRE (TASA X 100.000 HAB.),Mujer (Tasa x 100.000 Hab.),Mujer (Tasa x 100.000 Hab.),MUJER (TASA X 100.000 HAB.),TOTAL,Hombre (Tasa x 100.000 Hab.),Hombre (Tasa x 100.000 Hab.),HOMBRE (TASA X 100.000 HAB.),Mujer (Tasa x 100.000 Hab.),Mujer (Tasa x 100.000 Hab.),MUJER (TASA X 100.000 HAB.),TOTAL
N°,DEPARTAMENTO Y MUNICIPIO DEL HECHO DANE / MAYOR DE EDAD (> 18 AÑOS) O MENOR DE EDAD (< 18 AÑOS),Menores de Edad (<18 años),Mayores de Edad (>18 años),TOTAL,Menores de Edad (<18 años),Mayores de Edad (>18 años),TOTAL,(TASA X 100.000 HAB.),Menores de Edad (<18 años),Mayores de Edad (>18 años),TOTAL,Menores de Edad (<18 años),Mayores de Edad (>18 años),TOTAL,(TASA X 100.000 HAB.),Menores de Edad (<18 años),Mayores de Edad (>18 años),TOTAL,Menores de Edad (<18 años),Mayores de Edad (>18 años),TOTAL,(TASA X 100.000 HAB.),Menores de Edad (<18 años),Mayores de Edad (>18 años),TOTAL,Menores de Edad (<18 años),Mayores de Edad (>18 años),TOTAL,(TASA X 100.000 HAB.)
91,Amazonas,86.18213157138753,-,86.18213157138753,90.71666162685213,-,90.71666162685213,88.39127872716558,-,89.88551423975778,89.88551423975778,-,119.60478419136766,119.60478419136766,104.04280618311535,-,95.29860228716646,95.29860228716646,-,33.244680851063826,33.244680851063826,64.9772579597141,86.18213157138753,90.58716956271103,88.74817106809623,90.71666162685213,107.92337440417303,100.5854589533954,94.45217737124678
91001,Leticia,146.51299081851923,-,146.51299081851923,142.55167498218105,-,142.55167498218105,144.57350815095467,-,130.2648719062093,130.2648719062093,-,175.15802299900997,175.15802299900997,152.1392259453041,-,157.72870662460568,157.72870662460568,-,52.60389268805891,52.60389268805891,105.18012095713911,146.51299081851923,133.58778625954199,138.68556899607057,142.55167498218105,159.65939329430546,152.89904639278961,145.63775560410147
91540,Puerto Nariño,0,-,0,42.016806722689076,-,42.016806722689076,20.863759649488838,-,38.328861632809506,38.328861632809506,-,0,0,20.370747606437156,-,0,0,-,0,0,0,0,32.90556103981573,18.34189288334556,42.016806722689076,0,19.968051118210862,19.120458891013385
5,Antioquia,32.97159650980249,-,32.97159650980249,39.25264865896726,-,39.25264865896726,36.041878563363724,-,26.145149921793895,26.145149921793895,-,47.396382650625945,47.396382650625945,37.102957621658454,-,28.149318514079198,28.149318514079198,-,26.53881779106839,26.53881779106839,27.23638230048121,32.97159650980249,26.51260222647589,28.239085639144133,39.25264865896726,42.88478400588906,42.01583528879179,35.35525693452525
5002,Abejorral,71.65890361877463,-,71.65890361877463,0,-,0,37.572797294758594,-,51.08991825613079,51.08991825613079,-,37.69317753486619,37.69317753486619,44.73072105922348,-,48.05382027871216,48.05382027871216,-,49.504950495049506,49.504950495049506,48.768593026091196,71.65890361877463,50.29548598013328,55.84512285927029,0,40.95004095004095,30.432136335970785,43.68507911853218
5030,Amagá,76.00709399543958,-,76.00709399543958,79.0722192936215,-,79.0722192936215,77.5093657150239,-,21.493820526598604,21.493820526598604,-,92.85051067780873,92.85051067780873,57.90083166649121,-,0,0,-,0,0,0,76.00709399543958,17.135023989033584,32.01229272040463,79.0722192936215,72.84500202347228,74.3080066877206,53.5129690254344
5031,Amalfi,22.722108611679165,-,22.722108611679165,0,-,0,11.610356437942645,-,0,0,-,25.710245532844837,25.710245532844837,13.048016701461377,-,0,0,-,0,0,0,22.722108611679165,0,7.261109497531223,0,21.026072329688812,14.573010784027982,10.910677916787897
5034,Andes,32.44646333549643,-,32.44646333549643,17.943656917279743,-,17.943656917279743,25.560194257476358,-,37.01236212895107,37.01236212895107,-,97.68009768009767,97.68009768009767,65.90680003101497,-,27.624309392265197,27.624309392265197,-,26.78093197643278,26.78093197643278,27.19608376393799,32.44646333549643,35.028314554264696,34.34508221354054,17.943656917279743,81.15363006429865,64.83882919599853,49.014147265233376
