Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,,,,,,
,,,,,,
,,,,,,
,,,,,,
PROYECCIONES DE POBLACIÓN MUNICIPAL POR ÁREA.,,,,,,
,,,,,,
PROYECCIONES DE POBLACIÓN A NIVEL MUNICIPAL. PERIODO 1995 - 2004.,,,,,,
,,,,,,
,,,,,,
,,,,,,
DP,DPNOM,DPMP,MPIO,AÑO,ÁREA GEOGRÁFICA,Población
05,Antioquia,05031,Amalfi,1998,Centros Poblados y Rural Disperso,11473
05,Antioquia,05031,Amalfi,1998,Total,21443
05,Antioquia,05031,Amalfi,1999,Cabecera Municipal,10217
05,Antioquia,05031,Amalfi,1999,Centros Poblados y Rural Disperso,11478
05,Antioquia,05031,Amalfi,1999,Total,21695
05,Antioquia,05031,Amalfi,2000,Cabecera Municipal,10454
05,Antioquia,05031,Amalfi,2000,Centros Poblados y Rural Disperso,11451
05,Antioquia,05031,Amalfi,2000,Total,21905
05,Antioquia,05031,Amalfi,2001,Cabecera Municipal,10680
05,Antioquia,05031,Amalfi,2001,Centros Poblados y Rural Disperso,11445
05,Antioquia,05031,Amalfi,2001,Total,22125
05,Antioquia,05031,Amalfi,2002,Cabecera Municipal,10900
05,Antioquia,05031,Amalfi,2002,Centros Poblados y Rural Disperso,11427
05,Antioquia,05031,Amalfi,2002,Total,22327
05,Antioquia,05031,Amalfi,2003,Cabecera Municipal,11118
05,Antioquia,05031,Amalfi,2003,Centros Poblados y Rural Disperso,11403
05,Antioquia,05031,Amalfi,2003,Total,22521
05,Antioquia,05031,Amalfi,2004,Cabecera Municipal,11333
05,Antioquia,05031,Amalfi,2004,Centros Poblados y Rural Disperso,11390
05,Antioquia,05031,Amalfi,2004,Total,22723
05,Antioquia,05034,Andes,1995,Cabecera Municipal,15890
05,Antioquia,05034,Andes,1995,Centros Poblados y Rural Disperso,25377
05,Antioquia,05034,Andes,1995,Total,41267
05,Antioquia,05034,Andes,1996,Cabecera Municipal,16117
05,Antioquia,05034,Andes,1996,Centros Poblados y Rural Disperso,25242
05,Antioquia,05034,Andes,1996,Total,41359
05,Antioquia,05034,Andes,1997,Cabecera Municipal,16239
05,Antioquia,05034,Andes,1997,Centros Poblados y Rural Disperso,25188
05,Antioquia,05034,Andes,1997,Total,41427
05,Antioquia,05034,Andes,1998,Cabecera Municipal,16495
05,Antioquia,05034,Andes,1998,Centros Poblados y Rural Disperso,25065
05,Antioquia,05034,Andes,1998,Total,41560
05,Antioquia,05034,Andes,1999,Cabecera Municipal,16681
05,Antioquia,05034,Andes,1999,Centros Poblados y Rural Disperso,24953
05,Antioquia,05034,Andes,1999,Total,41634
05,Antioquia,05034,Andes,2000,Cabecera Municipal,16897
05,Antioquia,05034,Andes,2000,Centros Poblados y Rural Disperso,24834
05,Antioquia,05034,Andes,2000,Total,41731
05,Antioquia,05034,Andes,2001,Cabecera Municipal,17090
05,Antioquia,05034,Andes,2001,Centros Poblados y Rural Disperso,24690
05,Antioquia,05034,Andes,2001,Total,41780
05,Antioquia,05034,Andes,2002,Cabecera Municipal,17274
05,Antioquia,05034,Andes,2002,Centros Poblados y Rural Disperso,24540
05,Antioquia,05034,Andes,2002,Total,41814
05,Antioquia,05034,Andes,2003,Cabecera Municipal,17421
05,Antioquia,05034,Andes,2003,Centros Poblados y Rural Disperso,24406
05,Antioquia,05034,Andes,2003,Total,41827
05,Antioquia,05034,Andes,2004,Cabecera Municipal,17639
05,Antioquia,05034,Andes,2004,Centros Poblados y Rural Disperso,24262
05,Antioquia,05034,Andes,2004,Total,41901
05,Antioquia,05036,Angelópolis,1995,Cabecera Municipal,1591
05,Antioquia,05036,Angelópolis,1995,Centros Poblados y Rural Disperso,4449
05,Antioquia,05036,Angelópolis,1995,Total,6040
05,Antioquia,05036,Angelópolis,1996,Cabecera Municipal,1609
05,Antioquia,05036,Angelópolis,1996,Centros Poblados y Rural Disperso,4417
05,Antioquia,05036,Angelópolis,1996,Total,6026
05,Antioquia,05036,Angelópolis,1997,Cabecera Municipal,1629
05,Antioquia,05036,Angelópolis,1997,Centros Poblados y Rural Disperso,4374
05,Antioquia,05036,Angelópolis,1997,Total,6003
05,Antioquia,05036,Angelópolis,1998,Cabecera Municipal,1662
05,Antioquia,05036,Angelópolis,1998,Centros Poblados y Rural Disperso,4346
05,Antioquia,05036,Angelópolis,1998,Total,6008
05,Antioquia,05036,Angelópolis,1999,Cabecera Municipal,1689
05,Antioquia,05036,Angelópolis,1999,Centros Poblados y Rural Disperso,4255
05,Antioquia,05036,Angelópolis,1999,Total,5944
05,Antioquia,05036,Angelópolis,2000,Cabecera Municipal,1711
05,Antioquia,05036,Angelópolis,2000,Centros Poblados y Rural Disperso,4262
05,Antioquia,05036,Angelópolis,2000,Total,5973
05,Antioquia,05036,Angelópolis,2001,Cabecera Municipal,1704
05,Antioquia,05036,Angelópolis,2001,Centros Poblados y Rural Disperso,4218
05,Antioquia,05036,Angelópolis,2001,Total,5922
05,Antioquia,05036,Angelópolis,2002,Cabecera Municipal,1750
05,Antioquia,05036,Angelópolis,2002,Centros Poblados y Rural Disperso,4173
05,Antioquia,05036,Angelópolis,2002,Total,5923
05,Antioquia,05036,Angelópolis,2003,Cabecera Municipal,1773
05,Antioquia,05036,Angelópolis,2003,Centros Poblados y Rural Disperso,4130
05,Antioquia,05036,Angelópolis,2003,Total,5903
05,Antioquia,05036,Angelópolis,2004,Cabecera Municipal,1804
05,Antioquia,05036,Angelópolis,2004,Centros Poblados y Rural Disperso,4070
05,Antioquia,05036,Angelópolis,2004,Total,5874
05,Antioquia,05038,Angostura,1995,Cabecera Municipal,2267
05,Antioquia,05038,Angostura,1995,Centros Poblados y Rural Disperso,10656
05,Antioquia,05038,Angostura,1995,Total,12923
05,Antioquia,05038,Angostura,1996,Cabecera Municipal,2278
05,Antioquia,05038,Angostura,1996,Centros Poblados y Rural Disperso,10567
05,Antioquia,05038,Angostura,1996,Total,12845
05,Antioquia,05038,Angostura,1997,Cabecera Municipal,2303
05,Antioquia,05038,Angostura,1997,Centros Poblados y Rural Disperso,10507
05,Antioquia,05038,Angostura,1997,Total,12810
05,Antioquia,05038,Angostura,1998,Cabecera Municipal,2329
05,Antioquia,05038,Angostura,1998,Centros Poblados y Rural Disperso,10413
05,Antioquia,05038,Angostura,1998,Total,12742
05,Antioquia,05038,Angostura,1999,Cabecera Municipal,2325
05,Antioquia,05038,Angostura,1999,Centros Poblados y Rural Disperso,10315
05,Antioquia,05038,Angostura,1999,Total,12640
05,Antioquia,05038,Angostura,2000,Cabecera Municipal,2355
05,Antioquia,05038,Angostura,2000,Centros Poblados y Rural Disperso,10230
05,Antioquia,05038,Angostura,2000,Total,12585
05,Antioquia,05038,Angostura,2001,Cabecera Municipal,2374
05,Antioquia,05038,Angostura,2001,Centros Poblados y Rural Disperso,10140
05,Antioquia,05038,Angostura,2001,Total,12514
05,Antioquia,05038,Angostura,2002,Cabecera Municipal,2375
05,Antioquia,05038,Angostura,2002,Centros Poblados y Rural Disperso,10044
05,Antioquia,05038,Angostura,2002,Total,12419
05,Antioquia,05038,Angostura,2003,Cabecera Municipal,2377
05,Antioquia,05038,Angostura,2003,Centros Poblados y Rural Disperso,9946
05,Antioquia,05038,Angostura,2003,Total,12323
05,Antioquia,05038,Angostura,2004,Cabecera Municipal,2416
05,Antioquia,05038,Angostura,2004,Centros Poblados y Rural Disperso,9860
05,Antioquia,05038,Angostura,2004,Total,12276
05,Antioquia,05040,Anorí,1995,Cabecera Municipal,4056
05,Antioquia,05040,Anorí,1995,Centros Poblados y Rural Disperso,10003
05,Antioquia,05040,Anorí,1995,Total,14059
05,Antioquia,05040,Anorí,1996,Cabecera Municipal,4217
05,Antioquia,05040,Anorí,1996,Centros Poblados y Rural Disperso,10027
05,Antioquia,05040,Anorí,1996,Total,14244
05,Antioquia,05040,Anorí,1997,Cabecera Municipal,4367
05,Antioquia,05040,Anorí,1997,Centros Poblados y Rural Disperso,10072
05,Antioquia,05040,Anorí,1997,Total,14439
05,Antioquia,05040,Anorí,1998,Cabecera Municipal,4534
05,Antioquia,05040,Anorí,1998,Centros Poblados y Rural Disperso,10070
05,Antioquia,05040,Anorí,1998,Total,14604
05,Antioquia,05040,Anorí,1999,Cabecera Municipal,4687
05,Antioquia,05040,Anorí,1999,Centros Poblados y Rural Disperso,10123
05,Antioquia,05040,Anorí,1999,Total,14810
05,Antioquia,05040,Anorí,2000,Cabecera Municipal,4848
05,Antioquia,05040,Anorí,2000,Centros Poblados y Rural Disperso,10156
05,Antioquia,05040,Anorí,2000,Total,15004
05,Antioquia,05040,Anorí,2001,Cabecera Municipal,5012
05,Antioquia,05040,Anorí,2001,Centros Poblados y Rural Disperso,10168
05,Antioquia,05040,Anorí,2001,Total,15180
05,Antioquia,05040,Anorí,2002,Cabecera Municipal,5167
05,Antioquia,05040,Anorí,2002,Centros Poblados y Rural Disperso,10197
05,Antioquia,05040,Anorí,2002,Total,15364
05,Antioquia,05040,Anorí,2003,Cabecera Municipal,5320
05,Antioquia,05040,Anorí,2003,Centros Poblados y Rural Disperso,10201
05,Antioquia,05040,Anorí,2003,Total,15521
05,Antioquia,05040,Anorí,2004,Cabecera Municipal,5476
05,Antioquia,05040,Anorí,2004,Centros Poblados y Rural Disperso,10199
05,Antioquia,05040,Anorí,2004,Total,15675
05,Antioquia,05042,Santafé de Antioquia,1995,Cabecera Municipal,10791
05,Antioquia,05042,Santafé de Antioquia,1995,Centros Poblados y Rural Disperso,10818
05,Antioquia,05042,Santafé de Antioquia,1995,Total,21609
05,Antioquia,05042,Santafé de Antioquia,1996,Cabecera Municipal,11040
05,Antioquia,05042,Santafé de Antioquia,1996,Centros Poblados y Rural Disperso,10747
05,Antioquia,05042,Santafé de Antioquia,1996,Total,21787
05,Antioquia,05042,Santafé de Antioquia,1997,Cabecera Municipal,11274
05,Antioquia,05042,Santafé de Antioquia,1997,Centros Poblados y Rural Disperso,10745
05,Antioquia,05042,Santafé de Antioquia,1997,Total,22019
05,Antioquia,05042,Santafé de Antioquia,1998,Cabecera Municipal,11539
05,Antioquia,05042,Santafé de Antioquia,1998,Centros Poblados y Rural Disperso,10706
05,Antioquia,05042,Santafé de Antioquia,1998,Total,22245
05,Antioquia,05042,Santafé de Antioquia,1999,Cabecera Municipal,11799
05,Antioquia,05042,Santafé de Antioquia,1999,Centros Poblados y Rural Disperso,10633
05,Antioquia,05042,Santafé de Antioquia,1999,Total,22432
05,Antioquia,05042,Santafé de Antioquia,2000,Cabecera Municipal,12049
05,Antioquia,05042,Santafé de Antioquia,2000,Centros Poblados y Rural Disperso,10556
05,Antioquia,05042,Santafé de Antioquia,2000,Total,22605
05,Antioquia,05042,Santafé de Antioquia,2001,Cabecera Municipal,12290
05,Antioquia,05042,Santafé de Antioquia,2001,Centros Poblados y Rural Disperso,10485
05,Antioquia,05042,Santafé de Antioquia,2001,Total,22775
05,Antioquia,05042,Santafé de Antioquia,2002,Cabecera Municipal,12512
05,Antioquia,05042,Santafé de Antioquia,2002,Centros Poblados y Rural Disperso,10449
05,Antioquia,05042,Santafé de Antioquia,2002,Total,22961
05,Antioquia,05042,Santafé de Antioquia,2003,Cabecera Municipal,12746
05,Antioquia,05042,Santafé de Antioquia,2003,Centros Poblados y Rural Disperso,10373
05,Antioquia,05042,Santafé de Antioquia,2003,Total,23119
05,Antioquia,05042,Santafé de Antioquia,2004,Cabecera Municipal,12976
05,Antioquia,05042,Santafé de Antioquia,2004,Centros Poblados y Rural Disperso,10320
05,Antioquia,05042,Santafé de Antioquia,2004,Total,23296
05,Antioquia,05044,Anzá,1995,Cabecera Municipal,943
05,Antioquia,05044,Anzá,1995,Centros Poblados y Rural Disperso,5846
05,Antioquia,05044,Anzá,1995,Total,6789
05,Antioquia,05044,Anzá,1996,Cabecera Municipal,949
05,Antioquia,05044,Anzá,1996,Centros Poblados y Rural Disperso,5807
05,Antioquia,05044,Anzá,1996,Total,6756
05,Antioquia,05044,Anzá,1997,Cabecera Municipal,982
05,Antioquia,05044,Anzá,1997,Centros Poblados y Rural Disperso,5817
05,Antioquia,05044,Anzá,1997,Total,6799
05,Antioquia,05044,Anzá,1998,Cabecera Municipal,974
05,Antioquia,05044,Anzá,1998,Centros Poblados y Rural Disperso,5810
05,Antioquia,05044,Anzá,1998,Total,6784
05,Antioquia,05044,Anzá,1999,Cabecera Municipal,1001
05,Antioquia,05044,Anzá,1999,Centros Poblados y Rural Disperso,5799
05,Antioquia,05044,Anzá,1999,Total,6800
05,Antioquia,05044,Anzá,2000,Cabecera Municipal,999
05,Antioquia,05044,Anzá,2000,Centros Poblados y Rural Disperso,5798
05,Antioquia,05044,Anzá,2000,Total,6797
05,Antioquia,05044,Anzá,2001,Cabecera Municipal,1018
05,Antioquia,05044,Anzá,2001,Centros Poblados y Rural Disperso,5795
05,Antioquia,05044,Anzá,2001,Total,6813
05,Antioquia,05044,Anzá,2002,Cabecera Municipal,1029
05,Antioquia,05044,Anzá,2002,Centros Poblados y Rural Disperso,5789
05,Antioquia,05044,Anzá,2002,Total,6818
05,Antioquia,05044,Anzá,2003,Cabecera Municipal,1038
05,Antioquia,05044,Anzá,2003,Centros Poblados y Rural Disperso,5768
05,Antioquia,05044,Anzá,2003,Total,6806
05,Antioquia,05044,Anzá,2004,Cabecera Municipal,1046
05,Antioquia,05044,Anzá,2004,Centros Poblados y Rural Disperso,5758
05,Antioquia,05044,Anzá,2004,Total,6804
05,Antioquia,05045,Apartadó,1995,Cabecera Municipal,50066
05,Antioquia,05045,Apartadó,1995,Centros Poblados y Rural Disperso,19083
05,Antioquia,05045,Apartadó,1995,Total,69149
05,Antioquia,05045,Apartadó,1996,Cabecera Municipal,52260
05,Antioquia,05045,Apartadó,1996,Centros Poblados y Rural Disperso,19220
05,Antioquia,05045,Apartadó,1996,Total,71480
05,Antioquia,05045,Apartadó,1997,Cabecera Municipal,54334
05,Antioquia,05045,Apartadó,1997,Centros Poblados y Rural Disperso,19413
05,Antioquia,05045,Apartadó,1997,Total,73747
05,Antioquia,05045,Apartadó,1998,Cabecera Municipal,56514
05,Antioquia,05045,Apartadó,1998,Centros Poblados y Rural Disperso,19594
05,Antioquia,05045,Apartadó,1998,Total,76108
05,Antioquia,05045,Apartadó,1999,Cabecera Municipal,58674
05,Antioquia,05045,Apartadó,1999,Centros Poblados y Rural Disperso,19722
05,Antioquia,05045,Apartadó,1999,Total,78396
05,Antioquia,05045,Apartadó,2000,Cabecera Municipal,60823
05,Antioquia,05045,Apartadó,2000,Centros Poblados y Rural Disperso,19870
05,Antioquia,05045,Apartadó,2000,Total,80693
05,Antioquia,05045,Apartadó,2001,Cabecera Municipal,62953
05,Antioquia,05045,Apartadó,2001,Centros Poblados y Rural Disperso,20009
05,Antioquia,05045,Apartadó,2001,Total,82962
05,Antioquia,05045,Apartadó,2002,Cabecera Municipal,65038
05,Antioquia,05045,Apartadó,2002,Centros Poblados y Rural Disperso,20125
05,Antioquia,05045,Apartadó,2002,Total,85163
05,Antioquia,05045,Apartadó,2003,Cabecera Municipal,67113
05,Antioquia,05045,Apartadó,2003,Centros Poblados y Rural Disperso,20240
05,Antioquia,05045,Apartadó,2003,Total,87353
05,Antioquia,05045,Apartadó,2004,Cabecera Municipal,69159
05,Antioquia,05045,Apartadó,2004,Centros Poblados y Rural Disperso,20364
05,Antioquia,05045,Apartadó,2004,Total,89523
05,Antioquia,05051,Arboletes,1995,Cabecera Municipal,7529
05,Antioquia,05051,Arboletes,1995,Centros Poblados y Rural Disperso,21936
05,Antioquia,05051,Arboletes,1995,Total,29465
05,Antioquia,05051,Arboletes,1996,Cabecera Municipal,7636
05,Antioquia,05051,Arboletes,1996,Centros Poblados y Rural Disperso,21798
05,Antioquia,05051,Arboletes,1996,Total,29434
